Asistencia_Escolar,s01a_03,s01a_02,area,depto,s01a_07_1,s01a_09,yhogpc,niv_ed,s06a_06,s06a_07,s06a_12,Grupo_Edad,Ingreso_log,Rural,Tiene_Electricidad,Agua_Red,Riesgo_Desercion
0,17.0,2.0,1.0,7.0,995.0,2.0,4186.5,0.0,8.0,2.0,1.0,17-19 años,8.339859176133322,0,1,1,1
1,13.0,1.0,1.0,7.0,6.0,2.0,2645.411865234375,2.0,5.0,1.0,1.0,12-14 años,7.880959988357099,0,1,1,0
1,11.0,1.0,1.0,7.0,6.0,2.0,2645.411865234375,1.0,5.0,1.0,1.0,6-11 años,7.880959988357099,0,1,1,0
1,9.0,1.0,1.0,7.0,6.0,2.0,2645.411865234375,1.0,5.0,1.0,1.0,6-11 años,7.880959988357099,0,1,1,0
1,14.0,1.0,1.0,7.0,6.0,2.0,600.0,3.0,5.0,2.0,1.0,12-14 años,6.398594934535208,0,1,1,0
1,11.0,2.0,1.0,7.0,6.0,2.0,600.0,1.0,5.0,2.0,1.0,6-11 años,6.398594934535208,0,1,1,0
1,9.0,1.0,1.0,7.0,6.0,2.0,600.0,1.0,5.0,2.0,1.0,6-11 años,6.398594934535208,0,1,1,0
1,10.0,2.0,1.0,7.0,6.0,2.0,1087.5,1.0,8.0,1.0,1.0,6-11 años,6.992555880674602,0,1,1,0
1,7.0,1.0,1.0,7.0,6.0,2.0,1087.5,0.0,8.0,1.0,1.0,6-11 años,6.992555880674602,0,1,1,0
1,9.0,1.0,1.0,7.0,6.0,2.0,2544.06689453125,1.0,8.0,1.0,1.0,6-11 años,7.8419122133273005,0,1,1,0
1,6.0,1.0,1.0,7.0,6.0,2.0,1083.3333740234375,0.0,5.0,1.0,1.0,6-11 años,6.988720675330699,0,1,1,0
1,11.0,2.0,1.0,7.0,6.0,2.0,858.3333129882812,1.0,5.0,1.0,1.0,6-11 años,6.756156871155633,0,1,1,0
1,10.0,2.0,1.0,7.0,6.0,2.0,858.3333129882812,1.0,5.0,1.0,1.0,6-11 años,6.756156871155633,0,1,1,0
1,6.0,1.0,1.0,7.0,6.0,2.0,1159.13330078125,0.0,5.0,2.0,1.0,6-11 años,7.056290191964844,0,1,1,0
1,14.0,2.0,1.0,7.0,6.0,2.0,1440.183349609375,3.0,6.0,2.0,1.0,12-14 años,7.273219825663553,0,1,1,0
1,9.0,1.0,1.0,7.0,6.0,2.0,1440.183349609375,1.0,6.0,2.0,1.0,6-11 años,7.273219825663553,0,1,1,0
1,16.0,2.0,1.0,7.0,6.0,2.0,1819.0,3.0,1.0,1.0,1.0,15-16 años,7.506591780070841,0,1,1,0
1,14.0,1.0,1.0,7.0,6.0,2.0,1819.0,3.0,1.0,1.0,1.0,12-14 años,7.506591780070841,0,1,1,0
1,12.0,1.0,1.0,7.0,6.0,2.0,2303.25,2.0,5.0,2.0,1.0,12-14 años,7.742510522873774,0,1,1,0
1,10.0,1.0,1.0,7.0,6.0,2.0,2303.25,1.0,5.0,2.0,1.0,6-11 años,7.742510522873774,0,1,1,0
1,13.0,2.0,1.0,7.0,6.0,2.0,2379.70654296875,2.0,5.0,1.0,1.0,12-14 años,7.775152589402885,0,1,1,0
1,10.0,2.0,1.0,7.0,6.0,2.0,2379.70654296875,1.0,5.0,1.0,1.0,6-11 años,7.775152589402885,0,1,1,0
1,9.0,1.0,1.0,7.0,6.0,2.0,1425.0,1.0,6.0,1.0,1.0,6-11 años,7.262628600974241,0,1,1,0
1,17.0,2.0,1.0,7.0,6.0,2.0,1693.333251953125,3.0,5.0,1.0,1.0,17-19 años,7.435044580747978,0,1,1,0
1,17.0,2.0,1.0,7.0,6.0,2.0,2190.427978515625,3.0,5.0,1.0,1.0,17-19 años,7.692308655305883,0,1,1,0
1,11.0,2.0,1.0,7.0,6.0,2.0,2190.427978515625,1.0,5.0,1.0,1.0,6-11 años,7.692308655305883,0,1,1,0
1,8.0,2.0,1.0,7.0,6.0,2.0,2190.427978515625,1.0,5.0,1.0,1.0,6-11 años,7.692308655305883,0,1,1,0
1,15.0,2.0,1.0,7.0,6.0,2.0,4350.0,3.0,8.0,2.0,1.0,15-16 años,8.37816098272068,0,1,1,0
1,8.0,1.0,1.0,7.0,6.0,2.0,3076.808349609375,1.0,8.0,1.0,1.0,6-11 años,8.031973047875956,0,1,1,0
1,16.0,2.0,1.0,7.0,6.0,2.0,2759.166748046875,3.0,8.0,1.0,1.0,15-16 años,7.923046372845238,0,1,1,0
1,7.0,1.0,1.0,7.0,6.0,2.0,1415.5999755859375,1.0,5.0,1.0,1.0,6-11 años,7.256014896085255,0,1,1,0
1,11.0,2.0,1.0,7.0,6.0,2.0,1626.5,1.0,8.0,2.0,1.0,6-11 años,7.394800374082724,0,1,1,0
1,15.0,2.0,1.0,7.0,6.0,2.0,2483.43994140625,3.0,5.0,1.0,1.0,15-16 años,7.817802537438162,0,1,1,0
1,8.0,1.0,1.0,7.0,6.0,2.0,2483.43994140625,1.0,5.0,1.0,1.0,6-11 años,7.817802537438162,0,1,1,0
1,6.0,1.0,1.0,7.0,6.0,2.0,1594.625,1.0,5.0,1.0,1.0,6-11 años,7.375020787995748,0,1,1,0
1,14.0,2.0,1.0,7.0,6.0,2.0,1471.193359375,3.0,8.0,2.0,1.0,12-14 años,7.294508648933139,0,1,1,0
1,16.0,1.0,1.0,7.0,6.0,2.0,1391.77001953125,3.0,5.0,2.0,1.0,15-16 años,7.239049862900114,0,1,1,0
1,6.0,2.0,1.0,7.0,6.0,2.0,1391.77001953125,0.0,5.0,2.0,1.0,6-11 años,7.239049862900114,0,1,1,0
1,16.0,2.0,1.0,7.0,6.0,2.0,2368.2666015625,3.0,1.0,1.0,1.0,15-16 años,7.770335735421882,0,1,1,0
1,17.0,1.0,1.0,7.0,6.0,2.0,6137.5,3.0,8.0,1.0,1.0,17-19 años,8.722335691620895,0,1,1,0
1,15.0,1.0,1.0,7.0,6.0,2.0,2687.949951171875,3.0,5.0,1.0,1.0,15-16 años,7.896906043664218,0,1,1,0
1,10.0,2.0,1.0,7.0,6.0,2.0,2687.949951171875,1.0,5.0,1.0,1.0,6-11 años,7.896906043664218,0,1,1,0
1,14.0,2.0,1.0,7.0,6.0,2.0,1877.142822265625,3.0,8.0,1.0,1.0,12-14 años,7.538038707071228,0,1,1,0
1,8.0,1.0,1.0,7.0,6.0,2.0,1877.142822265625,1.0,8.0,1.0,1.0,6-11 años,7.538038707071228,0,1,1,0
1,6.0,2.0,1.0,7.0,6.0,2.0,1877.142822265625,0.0,8.0,1.0,1.0,6-11 años,7.538038707071228,0,1,1,0
1,6.0,2.0,1.0,7.0,6.0,2.0,1160.2222900390625,1.0,8.0,1.0,1.0,6-11 años,7.057228427659542,0,1,1,0
1,11.0,1.0,1.0,7.0,6.0,2.0,1905.5556640625,1.0,5.0,2.0,1.0,6-11 años,7.553053575861953,0,1,1,0
0,19.0,2.0,1.0,7.0,6.0,2.0,1905.5556640625,4.0,5.0,2.0,1.0,17-19 años,7.553053575861953,0,1,1,1
1,18.0,2.0,1.0,7.0,6.0,2.0,4488.00830078125,3.0,8.0,1.0,1.0,17-19 años,8.409387087918393,0,1,1,0
1,18.0,2.0,1.0,7.0,6.0,2.0,4488.00830078125,3.0,8.0,1.0,1.0,17-19 años,8.409387087918393,0,1,1,0
1,7.0,1.0,1.0,7.0,6.0,2.0,1024.0555419921875,0.0,8.0,2.0,1.0,6-11 años,6.93250207741388,0,1,1,0
1,8.0,1.0,1.0,7.0,6.0,2.0,1990.0,1.0,5.0,1.0,1.0,6-11 años,7.596392304064196,0,1,1,0
1,9.0,2.0,1.0,7.0,6.0,2.0,2452.4443359375,1.0,5.0,2.0,1.0,6-11 años,7.805248167657958,0,1,1,0
1,14.0,2.0,1.0,7.0,6.0,2.0,939.4000244140625,3.0,7.0,1.0,1.0,12-14 años,6.846305342627273,0,1,1,0
1,12.0,2.0,1.0,7.0,6.0,2.0,939.4000244140625,3.0,7.0,1.0,1.0,12-14 años,6.846305342627273,0,1,1,0
1,9.0,1.0,1.0,7.0,6.0,2.0,939.4000244140625,1.0,7.0,1.0,1.0,6-11 años,6.846305342627273,0,1,1,0
1,7.0,2.0,1.0,7.0,6.0,2.0,939.4000244140625,1.0,7.0,1.0,1.0,6-11 años,6.846305342627273,0,1,1,0
1,18.0,1.0,1.0,7.0,6.0,2.0,5698.3330078125,4.0,5.0,1.0,1.0,17-19 años,8.64810443080247,0,1,1,0
0,19.0,1.0,1.0,7.0,6.0,2.0,954.3333129882812,3.0,1.0,2.0,1.0,17-19 años,6.862060298423721,0,1,1,1
1,11.0,1.0,1.0,7.0,6.0,2.0,954.3333129882812,1.0,1.0,2.0,1.0,6-11 años,6.862060298423721,0,1,1,0
1,10.0,2.0,1.0,7.0,6.0,2.0,954.3333129882812,1.0,1.0,2.0,1.0,6-11 años,6.862060298423721,0,1,1,0
1,6.0,2.0,1.0,7.0,6.0,2.0,954.3333129882812,0.0,1.0,2.0,1.0,6-11 años,6.862060298423721,0,1,1,0
1,10.0,2.0,1.0,7.0,6.0,2.0,954.3333129882812,1.0,1.0,2.0,1.0,6-11 años,6.862060298423721,0,1,1,0
0,18.0,2.0,1.0,7.0,6.0,2.0,1540.9443359375,3.0,8.0,1.0,1.0,17-19 años,7.3407994548578905,0,1,1,1
1,14.0,2.0,1.0,7.0,6.0,2.0,1188.1357421875,3.0,5.0,2.0,1.0,12-14 años,7.080982055176556,0,1,1,0
0,19.0,2.0,1.0,7.0,6.0,2.0,1188.1357421875,4.0,5.0,2.0,1.0,17-19 años,7.080982055176556,0,1,1,1
1,15.0,2.0,1.0,7.0,6.0,2.0,1533.9200439453125,3.0,8.0,1.0,1.0,15-16 años,7.336233570029662,0,1,1,0
1,17.0,2.0,1.0,7.0,6.0,2.0,1664.9500732421875,3.0,8.0,1.0,1.0,17-19 años,7.418150854235833,0,1,1,0
1,19.0,2.0,1.0,7.0,6.0,2.0,1333.3333740234375,5.0,8.0,1.0,1.0,17-19 años,7.196187100819171,0,1,1,0
1,13.0,2.0,1.0,7.0,6.0,2.0,1333.3333740234375,3.0,8.0,1.0,1.0,12-14 años,7.196187100819171,0,1,1,0
1,18.0,2.0,1.0,7.0,6.0,2.0,2410.416748046875,5.0,8.0,1.0,1.0,17-19 años,7.787969716021485,0,1,1,0
1,16.0,2.0,1.0,7.0,6.0,2.0,765.0,3.0,1.0,1.0,1.0,15-16 años,6.641182169740591,0,1,1,0
1,11.0,2.0,1.0,7.0,6.0,2.0,765.0,1.0,1.0,1.0,1.0,6-11 años,6.641182169740591,0,1,1,0
1,7.0,2.0,1.0,7.0,6.0,2.0,765.0,1.0,1.0,1.0,1.0,6-11 años,6.641182169740591,0,1,1,0
1,13.0,2.0,1.0,7.0,6.0,2.0,2332.31884765625,2.0,5.0,1.0,1.0,12-14 años,7.755046931202749,0,1,1,0
1,9.0,2.0,1.0,7.0,6.0,2.0,2332.31884765625,1.0,5.0,1.0,1.0,6-11 años,7.755046931202749,0,1,1,0
1,9.0,2.0,1.0,7.0,6.0,2.0,1811.1248779296875,1.0,8.0,2.0,1.0,6-11 años,7.502255401407984,0,1,1,0
1,17.0,1.0,1.0,7.0,6.0,2.0,1630.56005859375,3.0,8.0,1.0,1.0,17-19 años,7.397291927242901,0,1,1,0
1,13.0,2.0,1.0,7.0,6.0,2.0,1630.56005859375,1.0,8.0,1.0,1.0,12-14 años,7.397291927242901,0,1,1,0
1,11.0,1.0,1.0,7.0,6.0,2.0,447.9166564941406,1.0,8.0,1.0,1.0,6-11 años,6.106837250232368,0,1,1,0
1,8.0,2.0,1.0,7.0,6.0,2.0,952.6000366210938,1.0,5.0,1.0,1.0,6-11 años,6.860244334714078,0,1,1,0
1,6.0,1.0,1.0,7.0,6.0,2.0,378.875,0.0,5.0,1.0,1.0,6-11 años,5.939842251236957,0,1,1,0
1,13.0,2.0,1.0,7.0,6.0,2.0,713.47998046875,2.0,8.0,1.0,1.0,12-14 años,6.571554978039316,0,1,1,0
1,9.0,1.0,1.0,7.0,6.0,2.0,713.47998046875,1.0,8.0,1.0,1.0,6-11 años,6.571554978039316,0,1,1,0
1,7.0,2.0,1.0,7.0,6.0,2.0,713.47998046875,1.0,8.0,1.0,1.0,6-11 años,6.571554978039316,0,1,1,0
1,9.0,2.0,1.0,7.0,6.0,2.0,521.316650390625,1.0,8.0,2.0,1.0,6-11 años,6.258274013912925,0,1,1,0
1,10.0,2.0,1.0,7.0,6.0,2.0,2769.875732421875,1.0,8.0,2.0,1.0,6-11 años,7.926918698105618,0,1,1,0
1,8.0,2.0,1.0,7.0,6.0,2.0,822.699951171875,1.0,8.0,2.0,1.0,6-11 años,6.713806326668186,0,1,1,0
1,6.0,2.0,1.0,7.0,6.0,2.0,1446.2198486328125,0.0,8.0,2.0,1.0,6-11 años,7.2773996491838355,0,1,1,0
1,8.0,1.0,1.0,7.0,6.0,2.0,2403.14990234375,1.0,5.0,2.0,1.0,6-11 años,7.784951649095337,0,1,1,0
1,11.0,1.0,1.0,7.0,6.0,2.0,2403.14990234375,1.0,5.0,2.0,1.0,6-11 años,7.784951649095337,0,1,1,0
1,18.0,2.0,1.0,7.0,6.0,2.0,2782.566650390625,3.0,6.0,1.0,1.0,17-19 años,7.931488352151198,0,1,1,0
1,11.0,1.0,1.0,7.0,6.0,2.0,1204.925048828125,1.0,6.0,2.0,1.0,6-11 años,7.095002226788768,0,1,1,0
0,18.0,1.0,1.0,7.0,6.0,2.0,1204.925048828125,3.0,6.0,2.0,1.0,17-19 años,7.095002226788768,0,1,1,1
1,13.0,1.0,1.0,7.0,6.0,2.0,1782.6666259765625,3.0,5.0,1.0,1.0,12-14 años,7.486426426830578,0,1,1,0
1,11.0,1.0,1.0,7.0,6.0,2.0,3021.958251953125,1.0,5.0,2.0,1.0,6-11 años,8.013991184546196,0,1,1,0
1,10.0,1.0,1.0,7.0,6.0,2.0,3021.958251953125,1.0,5.0,2.0,1.0,6-11 años,8.013991184546196,0,1,1,0
1,14.0,2.0,1.0,7.0,6.0,2.0,4893.88916015625,3.0,6.0,1.0,1.0,12-14 años,8.495946911226374,0,1,1,0
1,12.0,1.0,1.0,7.0,6.0,2.0,4893.88916015625,1.0,6.0,1.0,1.0,12-14 años,8.495946911226374,0,1,1,0
0,19.0,1.0,1.0,7.0,6.0,2.0,3121.86669921875,4.0,5.0,1.0,1.0,17-19 años,8.046506672804625,0,1,1,1
1,15.0,1.0,1.0,7.0,6.0,2.0,3121.86669921875,3.0,5.0,1.0,1.0,15-16 años,8.046506672804625,0,1,1,0
1,18.0,1.0,1.0,7.0,6.0,2.0,3166.083251953125,3.0,8.0,1.0,1.0,17-19 años,8.060566333516508,0,1,1,0
1,12.0,2.0,1.0,7.0,6.0,2.0,3166.083251953125,3.0,8.0,1.0,1.0,12-14 años,8.060566333516508,0,1,1,0
1,12.0,2.0,1.0,7.0,6.0,2.0,1932.5198974609375,2.0,5.0,1.0,1.0,12-14 años,7.567097401897394,0,1,1,0
1,15.0,1.0,1.0,7.0,6.0,2.0,2977.0,3.0,8.0,1.0,1.0,15-16 años,7.999007213243955,0,1,1,0
1,12.0,2.0,1.0,7.0,6.0,2.0,2977.0,2.0,8.0,1.0,1.0,12-14 años,7.999007213243955,0,1,1,0
1,16.0,1.0,1.0,7.0,6.0,2.0,1444.046630859375,3.0,8.0,1.0,1.0,15-16 años,7.275896870516768,0,1,1,0
1,10.0,1.0,1.0,7.0,6.0,2.0,1444.046630859375,1.0,8.0,1.0,1.0,6-11 años,7.275896870516768,0,1,1,0
1,9.0,1.0,1.0,7.0,6.0,2.0,1444.046630859375,1.0,8.0,1.0,1.0,6-11 años,7.275896870516768,0,1,1,0
1,12.0,2.0,1.0,7.0,6.0,2.0,3719.138916015625,2.0,8.0,1.0,1.0,12-14 años,8.221516289584912,0,1,1,0
1,16.0,1.0,1.0,7.0,6.0,2.0,4764.2666015625,3.0,8.0,1.0,1.0,15-16 años,8.469108764483812,0,1,1,0
1,8.0,1.0,1.0,7.0,6.0,2.0,2006.2083740234375,1.0,1.0,2.0,1.0,6-11 años,7.604500167036055,0,1,1,0
1,19.0,2.0,1.0,7.0,6.0,2.0,795.0,4.0,8.0,2.0,1.0,17-19 años,6.679599185844383,0,1,1,0
1,15.0,2.0,1.0,7.0,6.0,2.0,795.0,3.0,8.0,2.0,1.0,15-16 años,6.679599185844383,0,1,1,0
1,17.0,2.0,1.0,7.0,6.0,2.0,1880.25,3.0,5.0,2.0,1.0,17-19 años,7.539691728497186,0,1,1,0
1,15.0,1.0,1.0,7.0,6.0,2.0,1096.0745849609375,3.0,5.0,2.0,1.0,15-16 años,7.000402447901063,0,1,1,0
1,9.0,1.0,1.0,7.0,6.0,2.0,1096.0745849609375,1.0,5.0,2.0,1.0,6-11 años,7.000402447901063,0,1,1,0
0,19.0,1.0,1.0,7.0,6.0,2.0,941.8777465820312,4.0,1.0,2.0,1.0,17-19 años,6.84893663115593,0,1,1,1
1,12.0,1.0,1.0,7.0,6.0,2.0,941.8777465820312,2.0,1.0,2.0,1.0,12-14 años,6.84893663115593,0,1,1,0
1,11.0,2.0,1.0,7.0,6.0,2.0,941.8777465820312,1.0,1.0,2.0,1.0,6-11 años,6.84893663115593,0,1,1,0
1,6.0,2.0,1.0,7.0,6.0,2.0,941.8777465820312,0.0,1.0,2.0,1.0,6-11 años,6.84893663115593,0,1,1,0
1,16.0,1.0,1.0,7.0,6.0,2.0,801.9500122070312,3.0,5.0,2.0,1.0,15-16 años,6.688292460710229,0,1,1,0
1,11.0,1.0,1.0,7.0,6.0,2.0,801.9500122070312,1.0,5.0,2.0,1.0,6-11 años,6.688292460710229,0,1,1,0
1,7.0,1.0,1.0,7.0,6.0,2.0,801.9500122070312,0.0,5.0,2.0,1.0,6-11 años,6.688292460710229,0,1,1,0
1,14.0,1.0,1.0,7.0,6.0,2.0,2628.0,3.0,8.0,1.0,1.0,12-14 años,7.874358824729881,0,1,1,0
1,8.0,2.0,1.0,7.0,6.0,2.0,2628.0,1.0,8.0,1.0,1.0,6-11 años,7.874358824729881,0,1,1,0
1,11.0,1.0,1.0,7.0,6.0,2.0,1527.780029296875,1.0,8.0,1.0,1.0,6-11 años,7.332225329848117,0,1,1,0
1,8.0,1.0,1.0,7.0,6.0,2.0,1527.780029296875,1.0,8.0,1.0,1.0,6-11 años,7.332225329848117,0,1,1,0
1,8.0,1.0,1.0,7.0,6.0,2.0,1527.780029296875,1.0,8.0,1.0,1.0,6-11 años,7.332225329848117,0,1,1,0
1,18.0,1.0,1.0,7.0,6.0,2.0,1038.7222900390625,3.0,5.0,1.0,1.0,17-19 años,6.9467089276682845,0,1,1,0
1,10.0,1.0,1.0,7.0,6.0,2.0,1038.7222900390625,1.0,5.0,1.0,1.0,6-11 años,6.9467089276682845,0,1,1,0
1,7.0,2.0,1.0,7.0,6.0,2.0,4208.2568359375,1.0,8.0,1.0,1.0,6-11 años,8.34504138756403,0,1,1,0
1,11.0,1.0,1.0,7.0,6.0,2.0,1194.6666259765625,1.0,8.0,2.0,1.0,6-11 años,7.086459154832862,0,1,1,0
1,10.0,2.0,1.0,7.0,6.0,2.0,1194.6666259765625,1.0,8.0,2.0,1.0,6-11 años,7.086459154832862,0,1,1,0
1,14.0,1.0,1.0,7.0,6.0,2.0,1166.6666259765625,3.0,8.0,1.0,1.0,12-14 años,7.062762699682014,0,1,1,0
1,10.0,1.0,1.0,7.0,6.0,2.0,1166.6666259765625,1.0,8.0,1.0,1.0,6-11 años,7.062762699682014,0,1,1,0
1,10.0,1.0,1.0,7.0,6.0,2.0,2807.861083984375,1.0,5.0,2.0,1.0,6-11 años,7.940534371977612,0,1,1,0
1,18.0,2.0,1.0,7.0,6.0,2.0,1601.0416259765625,4.0,8.0,1.0,1.0,17-19 años,7.37903411104639,0,1,1,0
1,15.0,2.0,1.0,7.0,6.0,2.0,2338.1083984375,3.0,7.0,1.0,1.0,15-16 años,7.757525109434018,0,1,1,0
1,13.0,2.0,1.0,7.0,6.0,2.0,2338.1083984375,2.0,7.0,1.0,1.0,12-14 años,7.757525109434018,0,1,1,0
1,10.0,1.0,1.0,7.0,6.0,2.0,1987.1943359375,1.0,5.0,2.0,1.0,6-11 años,7.5949821369345845,0,1,1,0
1,7.0,1.0,1.0,7.0,6.0,2.0,6296.6669921875,1.0,6.0,1.0,1.0,6-11 años,8.747934525094324,0,1,1,0
0,6.0,1.0,1.0,7.0,995.0,2.0,6296.6669921875,0.0,6.0,1.0,1.0,6-11 años,8.747934525094324,0,1,1,1
1,10.0,1.0,1.0,7.0,6.0,2.0,1483.800048828125,1.0,6.0,1.0,1.0,6-11 años,7.303035394917257,0,1,1,0
1,7.0,1.0,1.0,7.0,6.0,2.0,1483.800048828125,1.0,6.0,1.0,1.0,6-11 años,7.303035394917257,0,1,1,0
1,15.0,1.0,1.0,7.0,6.0,2.0,2655.5556640625,3.0,6.0,1.0,1.0,15-16 años,7.884785699581688,0,1,1,0
1,13.0,1.0,1.0,7.0,6.0,2.0,2655.5556640625,3.0,6.0,1.0,1.0,12-14 años,7.884785699581688,0,1,1,0
1,8.0,2.0,1.0,7.0,6.0,2.0,1041.169921875,1.0,8.0,1.0,1.0,6-11 años,6.949060281835084,0,1,1,0
1,7.0,2.0,1.0,7.0,6.0,2.0,1041.169921875,0.0,8.0,1.0,1.0,6-11 años,6.949060281835084,0,1,1,0
1,14.0,1.0,1.0,7.0,6.0,2.0,1041.169921875,1.0,8.0,1.0,1.0,12-14 años,6.949060281835084,0,1,1,0
1,14.0,2.0,1.0,7.0,6.0,2.0,991.61328125,3.0,8.0,2.0,1.0,12-14 años,6.900341143327779,0,1,1,0
1,13.0,1.0,1.0,7.0,6.0,2.0,991.61328125,2.0,8.0,2.0,1.0,12-14 años,6.900341143327779,0,1,1,0
1,10.0,2.0,1.0,7.0,6.0,2.0,991.61328125,1.0,8.0,2.0,1.0,6-11 años,6.900341143327779,0,1,1,0
1,16.0,1.0,1.0,7.0,6.0,2.0,1137.9583740234375,3.0,8.0,2.0,1.0,15-16 años,7.037869416706871,0,1,1,0
1,9.0,1.0,1.0,7.0,6.0,2.0,1137.9583740234375,1.0,8.0,2.0,1.0,6-11 años,7.037869416706871,0,1,1,0
1,13.0,1.0,1.0,7.0,6.0,2.0,1137.9583740234375,2.0,8.0,2.0,1.0,12-14 años,7.037869416706871,0,1,1,0
1,8.0,1.0,1.0,7.0,6.0,2.0,1137.9583740234375,1.0,8.0,2.0,1.0,6-11 años,7.037869416706871,0,1,1,0
0,18.0,1.0,1.0,7.0,6.0,2.0,1344.6422119140625,3.0,8.0,2.0,1.0,17-19 años,7.20462665905517,0,1,1,1
1,17.0,1.0,1.0,7.0,6.0,2.0,2007.8665771484375,3.0,8.0,2.0,1.0,17-19 años,7.605325950040302,0,1,1,0
1,9.0,2.0,1.0,7.0,6.0,2.0,2007.8665771484375,1.0,8.0,2.0,1.0,6-11 años,7.605325950040302,0,1,1,0
1,8.0,2.0,1.0,7.0,6.0,2.0,2007.8665771484375,1.0,8.0,2.0,1.0,6-11 años,7.605325950040302,0,1,1,0
1,17.0,1.0,1.0,7.0,6.0,2.0,2516.9599609375,3.0,8.0,1.0,1.0,17-19 años,7.831204313341053,0,1,1,0
1,15.0,2.0,1.0,7.0,6.0,2.0,1100.4932861328125,3.0,7.0,2.0,1.0,15-16 años,7.004422071019839,0,1,1,0
1,12.0,2.0,1.0,7.0,6.0,2.0,1100.4932861328125,2.0,7.0,2.0,1.0,12-14 años,7.004422071019839,0,1,1,0
1,10.0,1.0,1.0,7.0,6.0,2.0,1100.4932861328125,1.0,7.0,2.0,1.0,6-11 años,7.004422071019839,0,1,1,0
1,8.0,2.0,1.0,7.0,6.0,2.0,3515.0,1.0,8.0,2.0,1.0,6-11 años,8.165079258805068,0,1,1,0
1,13.0,2.0,1.0,7.0,6.0,2.0,502.7778015136719,3.0,8.0,1.0,1.0,12-14 años,6.222135300847056,0,1,1,0
1,11.0,1.0,1.0,7.0,6.0,2.0,502.7778015136719,1.0,8.0,1.0,1.0,6-11 años,6.222135300847056,0,1,1,0
1,17.0,2.0,1.0,7.0,6.0,2.0,502.7778015136719,3.0,8.0,1.0,1.0,17-19 años,6.222135300847056,0,1,1,0
1,17.0,2.0,1.0,7.0,6.0,2.0,3794.4443359375,3.0,8.0,1.0,1.0,17-19 años,8.24155676754438,0,1,1,0
1,11.0,1.0,1.0,7.0,6.0,2.0,592.0750122070312,1.0,8.0,1.0,1.0,6-11 años,6.385320887131038,0,1,1,0
1,8.0,1.0,1.0,7.0,6.0,2.0,592.0750122070312,1.0,8.0,1.0,1.0,6-11 años,6.385320887131038,0,1,1,0
1,6.0,1.0,1.0,7.0,6.0,2.0,907.6365966796875,0.0,5.0,2.0,1.0,6-11 años,6.811945230611991,0,1,1,0
1,13.0,2.0,1.0,7.0,6.0,2.0,2898.0,3.0,8.0,1.0,1.0,12-14 años,7.972121128921655,0,1,1,0
1,7.0,1.0,1.0,7.0,6.0,2.0,594.9000244140625,0.0,8.0,1.0,1.0,6-11 años,6.390072908722999,0,1,1,0
1,12.0,2.0,1.0,7.0,6.0,2.0,1724.0,1.0,5.0,1.0,1.0,12-14 años,7.45298232946546,0,1,1,0
1,10.0,2.0,1.0,7.0,6.0,2.0,1724.0,1.0,5.0,1.0,1.0,6-11 años,7.45298232946546,0,1,1,0
1,8.0,1.0,1.0,7.0,6.0,2.0,1088.9166259765625,1.0,5.0,2.0,1.0,6-11 años,6.993856482367926,0,1,1,0
1,17.0,2.0,1.0,7.0,6.0,2.0,1088.9166259765625,3.0,5.0,2.0,1.0,17-19 años,6.993856482367926,0,1,1,0
1,16.0,1.0,1.0,7.0,6.0,2.0,1088.9166259765625,3.0,5.0,2.0,1.0,15-16 años,6.993856482367926,0,1,1,0
1,13.0,1.0,1.0,7.0,6.0,2.0,1981.3333740234375,2.0,5.0,2.0,1.0,12-14 años,7.592029901564852,0,1,1,0
1,18.0,1.0,1.0,7.0,6.0,2.0,2825.0,4.0,8.0,2.0,1.0,17-19 años,7.946617563244473,0,1,1,0
1,7.0,1.0,1.0,7.0,6.0,2.0,2825.0,1.0,8.0,2.0,1.0,6-11 años,7.946617563244473,0,1,1,0
1,16.0,1.0,1.0,7.0,6.0,2.0,3602.604248046875,3.0,5.0,1.0,1.0,15-16 años,8.189689803610777,0,1,1,0
1,10.0,1.0,1.0,7.0,6.0,2.0,3602.604248046875,1.0,5.0,1.0,1.0,6-11 años,8.189689803610777,0,1,1,0
1,19.0,2.0,1.0,7.0,6.0,2.0,866.0,4.0,8.0,1.0,1.0,17-19 años,6.7650389767805414,0,1,1,0
1,16.0,1.0,1.0,7.0,6.0,2.0,1940.0,3.0,8.0,1.0,1.0,15-16 años,7.57095858316901,0,1,1,0
1,14.0,2.0,1.0,7.0,6.0,2.0,1058.3333740234375,3.0,8.0,1.0,1.0,12-14 años,6.9653950968395995,0,1,1,0
1,17.0,1.0,1.0,7.0,6.0,2.0,849.5,3.0,5.0,1.0,1.0,17-19 años,6.745824411835916,0,1,1,0
1,11.0,1.0,1.0,7.0,6.0,2.0,849.5,2.0,5.0,1.0,1.0,6-11 años,6.745824411835916,0,1,1,0
1,13.0,2.0,1.0,7.0,6.0,2.0,1673.75,3.0,5.0,1.0,1.0,12-14 años,7.423419179388377,0,1,1,0
1,14.0,1.0,1.0,7.0,6.0,2.0,3504.166748046875,2.0,8.0,1.0,1.0,12-14 años,8.161993372672837,0,1,1,0
1,19.0,2.0,1.0,7.0,6.0,2.0,1541.63330078125,4.0,5.0,1.0,1.0,17-19 años,7.3412461707044985,0,1,1,0
1,16.0,1.0,1.0,7.0,6.0,2.0,1541.63330078125,3.0,5.0,1.0,1.0,15-16 años,7.3412461707044985,0,1,1,0
